PERSON_ID,DESCRIPTION,SEASON
201950,All-Defensive Team2,2023
201950,NBA All-Star,2012
201950,NBA All-Star,2022
201950,NBA Champion,2020
201950,NBA Champion,2023
201950,Olympic Gold Medal,2024
201586,All-Defensive Team1,2011
201586,All-Defensive Team1,2012
201586,All-Defensive Team1,2013
201586,Olympic Silver Medal,2012
201586,NBA Champion,2018
201943,All-Rookie Team1,2009
201973,All-Rookie Team2,2009
201975,NBA Champion,2018
201988,Olympic Appearance,2008
201988,Olympic Appearance,2012
201988,NBA Champion,2013
201952,NBA All-Star,2014
201952,NBA Champion,2020
201977,All-Rookie Team2,2009
202329,Olympic Appearance,2012
202339,All-Defensive Team1,2018
202339,All-Defensive Team2,2019
202339,All-Rookie Team2,2010
202340,All-Defensive Team2,2012
202340,All-Defensive Team1,2015
202326,All-NBA2,2014
202326,All-NBA2,2015
202326,All-Rookie Team1,2010
202326,Olympic Gold Medal,2016
202326,NBA All-Star,2017
202326,NBA All-Star,2014
202326,NBA All-Star,2015
202326,NBA All-Star,2016
202324,All-Rookie Team2,2010
202361,All-Rookie Team1,2010
202331,All-Defensive Team2,2012
202331,All-Defensive Team1,2013
202331,All-Defensive Team2,2015
202331,All-Defensive Team1,2018
202331,All-NBA3,2012
202331,All-NBA3,2013
202331,All-NBA3,2015
202331,All-NBA3,2017
202331,All-NBA1,2018
202331,All-NBA3,2020
202331,All-Rookie Team2,2010
202331,NBA Most Improved Player,2012
202331,Olympic Gold Medal,2016
202331,NBA All-Star,2012
202331,NBA All-Star,2013
202331,NBA All-Star,2015
202331,NBA All-Star,2016
202331,NBA All-Star,2017
202331,NBA All-Star,2018
202331,NBA All-Star,2020
202331,NBA All-Star,2022
202331,NBA All-Star,2023
201933,All-NBA2,2011
201933,All-NBA2,2012
201933,All-NBA2,2013
201933,All-NBA3,2014
201933,All-NBA3,2018
201933,All-Rookie Team1,2010
201933,NBA Rookie of the Year,2010
201933,NBA All-Star,2018
201933,NBA All-Star,2010
201933,NBA All-Star,2011
201933,NBA All-Star,2012
201933,NBA All-Star,2013
201933,NBA All-Star,2014
202330,NBA All-Star,2016
202325,All-Rookie Team2,2010
202391,NBA Champion,2018
202328,All-Rookie Team2,2010
202389,Olympic Bronze Medal,2012
202389,NBA Champion,2015
202390,All-Rookie Team1,2010
202354,NBA Champion,2011
202338,Olympic Appearance,2012
202397,NBA Champion,2022
201168,Olympic Appearance,2012
201168,NBA Champion,2013
202322,All-Defensive Team2,2014
202322,All-NBA3,2016
202322,All-Rookie Team1,2010
202322,NBA All-Star,2013
202322,NBA All-Star,2014
202322,NBA All-Star,2015
202322,NBA All-Star,2016
202322,NBA All-Star,2017
202355,All-Defensive Team2,2015
202705,All-Rookie Team2,2011
202710,All-Defensive Team2,2013
202710,All-Defensive Team2,2014
202710,All-Defensive Team2,2015
202710,All-Defensive Team2,2017
202710,All-Defensive Team2,2020
202710,All-NBA3,2016
202710,All-NBA3,2017
202710,All-NBA3,2019
202710,All-NBA3,2020
202710,NBA Most Improved Player,2014
202710,All-NBA2,2022
202710,Olympic Gold Medal,2016
202710,NBA All-Star,2014
202710,NBA All-Star,2015
202710,NBA All-Star,2016
202710,NBA All-Star,2019
202710,NBA All-Star,2017
202710,NBA All-Star,2021
202708,NBA Champion,2011
202708,NBA Champion,2012
202702,All-Rookie Team1,2011
202702,J. Walter Kennedy Citizenship,2012
202227,NBA Champion,2011
202681,All-NBA3,2014
202681,All-NBA2,2018
202681,All-NBA3,2020
202681,All-Rookie Team1,2011
202681,NBA All-Star Most Valuable Player,2013
202681,NBA Rookie of the Year,2011
202681,Olympic Gold Medal,2016
202681,NBA All-Star,2012
202681,NBA All-Star,2013
202681,NBA All-Star,2014
202681,NBA All-Star,2016
202681,NBA All-Star,2017
202681,NBA All-Star,2020
202681,NBA All-Star,2018
202681,NBA All-Star,2022
202681,NBA Champion,2015
202704,NBA Champion,2022
202709,NBA Champion,2013
202688,All-Rookie Team1,2011
202695,All-Defensive Team2,2013
202695,All-Defensive Team1,2014
202695,All-Defensive Team1,2015
202695,All-Defensive Team2,2018
202695,All-Defensive Team2,2019
202695,All-Defensive Team2,2020
202695,All-NBA1,2015
202695,All-NBA1,2016
202695,All-NBA2,2018
202695,All-NBA2,2019
202695,All-NBA1,2020
202695,All-Rookie Team1,2011
202695,NBA Defensive Player of the Year,2014
202695,NBA Defensive Player of the Year,2015
202695,NBA Finals Most Valuable Player,2013
202695,NBA Finals Most Valuable Player,2018
202695,All-Defensive Team1,2016
202695,NBA All-Star Most Valuable Player,2019
202695,All-NBA2,2023
202695,NBA All-Star,2020
202695,NBA All-Star,2015
202695,NBA All-Star,2016
202695,NBA All-Star,2018
202695,NBA All-Star,2019
202695,NBA All-Star,2023
202695,NBA Champion,2013
202695,NBA Champion,2018
202693,NBA Champion,2019
202718,All-Rookie Team2,2011
201937,Olympic Bronze Medal,2016
201937,All-Rookie Team1,2011
201937,Olympic Silver Medal,2008
202697,All-Rookie Team1,2011
202697,NBA Champion,2015
202738,All-NBA2,2016
202738,All-Rookie Team2,2011
202738,NBA All-Star,2015
202738,NBA All-Star,2016
202691,All-Defensive Team2,2018
202691,All-NBA3,2014
202691,All-NBA3,2015
202691,All-Rookie Team1,2011
202691,Olympic Gold Medal,2016
202691,NBA All-Star,2014
202691,NBA All-Star,2015
202691,NBA All-Star,2016
202691,NBA All-Star,2017
202691,NBA All-Star,2018
202691,NBA Champion,2014
202691,NBA Champion,2016
202691,NBA Champion,2017
202691,NBA Champion,2021
202684,All-Rookie Team2,2011
202684,NBA Champion,2015
202696,NBA All-Star,2018
202696,NBA All-Star,2020
202689,All-NBA3,2018
202689,NBA Sportsmanship,2016
202689,NBA All-Star,2016
202689,NBA All-Star,2017
202689,NBA All-Star,2018
202689,NBA All-Star,2019
202682,All-Rookie Team2,2011
203084,All-Rookie Team1,2012
203084,Olympic Gold Medal,2016
203084,NBA Champion,2014
203382,NBA Champion,2013
203078,All-NBA3,2020
203078,All-Rookie Team1,2012
203078,NBA All-Star,2017
203078,NBA All-Star,2020
203078,NBA All-Star,2018
201976,All-Defensive Team2,2013
201976,All-Defensive Team2,2019
201976,All-Defensive Team1,2016
201964,Olympic Bronze Medal,2016
201964,Olympic Silver Medal,2012
203076,All-Defensive Team2,2014
203076,All-Defensive Team1,2017
203076,All-Defensive Team1,2019
203076,All-NBA1,2014
203076,All-NBA1,2016
203076,All-NBA1,2017
203076,All-NBA1,2019
203076,All-Rookie Team1,2012
203076,NBA All-Star Most Valuable Player,2016
203076,Olympic Gold Medal,2012
203076,All-Defensive Team2,2016
203076,NBA In-Season Tournament All-Tournament1,2023
203076,All-Defensive Team1,2023
203076,All-NBA2,2023
203076,NBA All-Star,2017
203076,NBA All-Star,2020
203076,NBA All-Star,2013
203076,NBA All-Star,2014
203076,NBA All-Star,2015
203076,NBA All-Star,2016
203076,NBA All-Star,2018
203076,NBA All-Star,2019
203076,NBA All-Star,2023
203076,NBA Champion,2019
203076,Olympic Gold Medal,2024
201986,Olympic Appearance,2012
201986,Olympic Silver Medal,2024
203083,All-NBA3,2015
203083,All-Rookie Team2,2012
203083,NBA All-Star,2015
203083,NBA All-Star,2017
203105,NBA Champion,2014
203095,Olympic Silver Medal,2024
200777,Olympic Appearance,2012
203110,All-Defensive Team1,2014
203110,All-Defensive Team1,2015
203110,All-Defensive Team2,2017
203110,All-Defensive Team2,2018
203110,All-Defensive Team1,2020
203110,All-NBA2,2015
203110,All-NBA3,2016
203110,NBA Defensive Player of the Year,2016
203110,All-Defensive Team1,2016
203110,All-Defensive Team2,2021
203110,All-Defensive Team2,2022
203110,Olympic Gold Medal,2016
203110,Olympic Gold Medal,2020
203110,NBA All-Star,2015
203110,NBA All-Star,2016
203110,NBA All-Star,2017
203110,NBA All-Star,2021
203110,NBA Champion,2014
203110,NBA Champion,2016
203110,NBA Champion,2017
203110,NBA Champion,2021
203200,NBA Champion,2014
203077,All-Rookie Team2,2012
203081,All-NBA3,2013
203081,All-NBA2,2015
203081,All-NBA1,2017
203081,All-NBA2,2018
203081,All-NBA2,2019
203081,All-NBA2,2020
203081,All-Rookie Team1,2012
203081,NBA Rookie of the Year,2012
203081,All-NBA3,2022
203081,NBA All-Star Most Valuable Player,2023
203081,Olympic Gold Medal,2020
203081,NBA All-Star,2022
203081,NBA All-Star,2023
203081,NBA All-Star,2013
203081,NBA All-Star,2014
203081,NBA All-Star,2017
203081,NBA All-Star,2018
203081,NBA All-Star,2019
203081,NBA All-Star,2020
203114,Olympic Gold Medal,2020
203114,NBA All-Star,2018
203114,NBA All-Star,2019
203114,NBA All-Star,2021
203114,NBA Champion,2020
203143,Olympic Appearance,2012
203143,Olympic Bronze Medal,2008
202713,All-Rookie Team2,2012
202685,All-Rookie Team2,2012
202685,Olympic Appearance,2012
203079,All-Rookie Team1,2012
203079,NBA Champion,2019
203092,All-Rookie Team2,2012
203500,All-Rookie Team2,2013
203507,All-Defensive Team1,2018
203507,All-Defensive Team1,2019
203507,All-Defensive Team1,2020
203507,All-NBA2,2016
203507,All-NBA2,2017
203507,All-NBA1,2018
203507,All-NBA1,2019
203507,All-NBA1,2020
203507,All-Rookie Team2,2013
203507,NBA Defensive Player of the Year,2019
203507,NBA Most Improved Player,2016
203507,NBA Most Valuable Player,2018
203507,NBA Most Valuable Player,2019
203507,All-Defensive Team2,2016
203507,NBA Finals Most Valuable Player,2020
203507,All-Defensive Team1,2021
203507,All-NBA1,2021
203507,All-NBA1,2022
203507,NBA In-Season Tournament All-Tournament1,2023
203507,All-NBA1,2023
203507,NBA All-Star,2016
203507,NBA All-Star,2018
203507,NBA All-Star,2019
203507,NBA All-Star,2022
203507,NBA All-Star,2023
203507,NBA All-Star,2017
203507,NBA All-Star,2020
203507,NBA All-Star,2021
203507,NBA Champion,2020
203504,All-Rookie Team1,2013
203484,NBA Champion,2022
203484,NBA Champion,2019
203487,All-Rookie Team1,2013
203487,NBA Rookie of the Year,2013
203546,NBA Champion,2016
203496,All-Defensive Team1,2017
203521,NBA Champion,2015
203476,All-Rookie Team2,2013
203497,All-Defensive Team1,2017
203497,All-Defensive Team1,2018
203497,All-Defensive Team1,2019
203497,All-Defensive Team1,2020
203497,All-NBA2,2016
203497,All-NBA3,2018
203497,All-NBA3,2019
203497,All-NBA3,2020
203497,NBA Defensive Player of the Year,2017
203497,NBA Defensive Player of the Year,2018
203497,NBA Defensive Player of the Year,2020
203497,All-Defensive Team1,2016
203497,All-Defensive Team1,2021
203497,NBA Defensive Player of the Year,2023
203497,All-Defensive Team1,2023
203497,NBA All-Star,2019
203497,NBA All-Star,2021
203497,NBA All-Star,2020
203497,Olympic Silver Medal,2024
203468,NBA Most Improved Player,2015
203517,Olympic Silver Medal,2016
203506,All-Defensive Team1,2017
203506,All-NBA3,2017
203506,All-Rookie Team1,2013
203506,NBA Most Improved Player,2017
203506,NBA All-Star,2017
203506,NBA All-Star,2018
203482,All-Rookie Team2,2013
203486,All-Rookie Team1,2013
203490,NBA Champion,2021
203545,Olympic Silver Medal,2016
203460,All-Defensive Team2,2016
203469,All-Rookie Team2,2013
202711,All-Rookie Team2,2014
203903,All-Rookie Team1,2014
203903,NBA Sixth Man of the Year,2020
204038,All-Rookie Team2,2014
203932,NBA Champion,2022
203924,Olympic Gold Medal,2020
203897,All-Rookie Team2,2014
203897,Olympic Gold Medal,2020
203897,NBA All-Star,2020
203897,NBA All-Star,2021
203949,NBA Champion,2014
203949,NBA Champion,2016
202703,Olympic Bronze Medal,2016
202703,All-Rookie Team1,2014
203961,NBA Champion,2018
203457,All-Rookie Team1,2014
203994,All-Rookie Team2,2014
203901,All-Rookie Team1,2014
203944,All-NBA2,2020
203944,NBA Most Improved Player,2020
203944,All-NBA3,2022
203944,NBA All-Star,2020
203944,NBA All-Star,2023
203944,NBA All-Star,2022
203935,All-Defensive Team1,2018
203935,All-Defensive Team1,2019
203935,All-Rookie Team2,2014
203935,NBA Defensive Player of the Year,2021
203935,All-Defensive Team1,2021
203952,All-Rookie Team1,2014
203952,NBA Rookie of the Year,2014
203952,NBA All-Star,2021
203952,NBA Champion,2021
203648,NBA Champion,2020
202357,NBA Champion,2021
1626164,All-Rookie Team1,2015
1626164,All-NBA1,2021
1626164,Olympic Gold Medal,2020
1626164,All-NBA3,2023
1626164,NBA All-Star,2020
1626164,NBA All-Star,2021
1626164,NBA All-Star,2019
1626164,NBA All-Star,2023
1626164,Olympic Gold Medal,2024
1626161,All-Rookie Team2,2015
1626192,NBA Champion,2020
1626149,NBA Sixth Man of the Year,2019
203999,All-NBA1,2018
203999,All-NBA2,2019
203999,All-NBA1,2020
203999,All-Rookie Team1,2015
203999,NBA Most Valuable Player,2020
203999,NBA Most Valuable Player,2021
203999,All-NBA1,2021
203999,All-NBA2,2022
203999,NBA Finals Most Valuable Player,2022
203999,NBA Most Valuable Player,2023
203999,All-NBA1,2023
203999,NBA All-Star,2018
203999,NBA All-Star,2019
203999,NBA All-Star,2020
203999,NBA All-Star,2021
203999,NBA All-Star,2022
203999,NBA All-Star,2023
203999,NBA Champion,2022
203999,Olympic Silver Medal,2016
203999,Olympic Bronze Medal,2024
1626172,NBA Champion,2017
1626172,NBA Champion,2021
203895,NBA Champion,2015
1626144,All-Rookie Team2,2015
1626143,All-Rookie Team1,2015
1626171,NBA Champion,2020
204001,All-Rookie Team1,2015
204001,NBA All-Star,2017
204001,NBA Champion,2023
1626181,NBA Champion,2018
1626156,All-Rookie Team2,2015
1626156,NBA All-Star,2018
1626253,NBA Champion,2020
1626157,All-NBA3,2017
1626157,All-Rookie Team1,2015
1626157,NBA Rookie of the Year,2015
1626157,All-NBA3,2021
1626157,NBA All-Star,2021
1626157,NBA All-Star,2017
1626157,NBA All-Star,2018
1626157,NBA All-Star,2023
1626167,All-Rookie Team2,2015
1626159,All-Rookie Team2,2015
203518,Olympic Bronze Medal,2016
1627763,All-Rookie Team1,2016
1627763,NBA Rookie of the Year,2016
1627763,NBA Sixth Man of the Year,2022
1627759,All-Rookie Team2,2016
1627759,All-NBA2,2022
1627759,NBA All-Star,2023
1627759,NBA All-Star,2020
1627759,NBA All-Star,2022
1627759,NBA Finals Most Valuable Player,2023
1627759,NBA Champion,2023
1627737,All-Rookie Team2,2016
1626188,NBA Champion,2017
1626188,NBA Champion,2019
203954,All-Defensive Team2,2017
203954,All-Defensive Team2,2018
203954,All-Defensive Team2,2020
203954,All-NBA2,2017
203954,All-NBA2,2018
203954,All-NBA2,2020
203954,All-Rookie Team1,2016
203954,All-NBA2,2021
203954,NBA Most Valuable Player,2022
203954,All-NBA1,2022
203954,NBA All-Star,2018
203954,NBA All-Star,2019
203954,NBA All-Star,2020
203954,NBA All-Star,2023
203954,NBA All-Star,2017
203954,NBA All-Star,2022
203954,NBA All-Star,2021
203954,Olympic Gold Medal,2024
1627812,All-Rookie Team2,2016
1627854,NBA Champion,2020
1626195,Olympic Bronze Medal,2016
1626195,All-Rookie Team1,2016
1627741,All-Rookie Team1,2016
1627742,NBA Most Improved Player,2019
1627742,All-Rookie Team2,2016
1627742,NBA All-Star,2019
1627745,NBA Champion,2016
1627745,NBA Champion,2017
1627775,NBA Champion,2016
1627775,NBA Champion,2017
1627775,NBA Champion,2018
1627749,All-Defensive Team2,2017
1627749,NBA All-Star,2021
1627750,All-Rookie Team2,2016
1627750,NBA Champion,2022
1627734,All-NBA3,2022
1627734,All-NBA3,2023
1627734,NBA All-Star,2022
1627734,NBA All-Star,2019
1627734,NBA All-Star,2020
203967,All-Rookie Team1,2016
1627783,All-NBA2,2019
1627783,NBA Most Improved Player,2018
1627783,All-NBA3,2021
1627783,NBA All-Star,2019
1627783,NBA All-Star,2022
1627783,NBA Champion,2018
1627832,NBA All-Star,2021
1627832,NBA Champion,2018
