"X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PF","MPG","MPS","Height","Weight","AWD","Pos"
0.0783898305084746,0.129237288135593,0.0317796610169492,0.120762711864407,0.0614406779661017,0.0953389830508475,0.00635593220338983,0.0656779661016949,0.0572033898305085,0.0275423728813559,0.00635593220338983,0.0529661016949153,0.0783898305084746,16.8571428571429,157.333333333333,198.12,103.5,"0","SG"
0.119906868451688,0.231664726426077,0.00232828870779977,0.00931315483119907,0.0267753201396973,0.0384167636786962,0.0756693830034924,0.142025611175786,0.0209545983701979,0.0314318975552969,0.0535506402793946,0.039580908032596,0.128055878928987,15.6181818181818,859,207.264,110.25,"1","PF"
0.146037399821906,0.319679430097952,0.0195903829029386,0.0712377560106857,0.04986642920748,0.0641139804096171,0.018699910952805,0.0676758682101514,0.202137132680321,0.043633125556545,0.00534283170080142,0.0694568121104185,0.0658949243098842,18.4098360655738,1123,155.448,72,"0","PG"
0.0307377049180328,0.0829918032786885,0.0758196721311475,0.214139344262295,0.0153688524590164,0.0194672131147541,0.0122950819672131,0.144467213114754,0.0655737704918033,0.0317622950819672,0.00819672131147541,0.0512295081967213,0.0891393442622951,17.1228070175439,976,195.072,99,"0","SG"
0.0986394557823129,0.282312925170068,0.0408163265306122,0.102040816326531,0.0646258503401361,0.0782312925170068,0.0170068027210884,0.13265306122449,0.122448979591837,0.0612244897959184,0.0102040816326531,0.054421768707483,0.125850340136054,7.94594594594595,294,182.88,88.65,"0","PG"
0.0467091295116773,0.114649681528662,0.0276008492569002,0.0743099787685775,0.0445859872611465,0.0488322717622081,0.0552016985138004,0.123142250530786,0.0467091295116773,0.0233545647558386,0.0233545647558386,0.0403397027600849,0.112526539278132,13.4571428571429,471,207.264,96.75,"0","PF"
0.0979914790018259,0.21911138161899,0.0273889227023737,0.0912964090079124,0.0559951308581862,0.0693852708460134,0.0200852099817407,0.0931223371880706,0.117468046256847,0.0261716372489349,0.0225197808886184,0.0870359099208764,0.107121119902617,22.5068493150685,1643,195.072,95.85,"0","PG"
0.101851851851852,0.296296296296296,0.00925925925925926,0.00925925925925926,0.037037037037037,0.0555555555555556,0.111111111111111,0.231481481481481,0.0462962962962963,0.0277777777777778,0.0555555555555556,0.037037037037037,0.166666666666667,5.68421052631579,108,213.36,108,"0","C"
0.066429418742586,0.145907473309609,0.0403321470937129,0.118623962040332,0.0379596678529063,0.0486358244365362,0.0189798339264531,0.131672597864769,0.0438908659549229,0.0189798339264531,0.0201660735468565,0.0486358244365362,0.0937129300118624,19.1590909090909,843,207.264,101.7,"0","SF"
0.208538587848933,0.38752052545156,0.00164203612479475,0.00656814449917898,0.0541871921182266,0.0821018062397373,0.0689655172413793,0.195402298850575,0.0509031198686371,0.0246305418719212,0.0558292282430213,0.0509031198686371,0.110016420361248,16.0263157894737,609,213.36,108,"0","C"
0.101052631578947,0.170526315789474,0.0428070175438596,0.131929824561404,0.0273684210526316,0.0484210526315789,0.0666666666666667,0.134736842105263,0.0540350877192982,0.0280701754385965,0.0154385964912281,0.0294736842105263,0.0589473684210526,17.8125,712.5,210.312,103.5,"0","SF"
0.0977777777777778,0.204444444444444,0.00444444444444444,0.00444444444444444,0.0977777777777778,0.133333333333333,0.124444444444444,0.137777777777778,0.0222222222222222,0.0177777777777778,0.0311111111111111,0.04,0.173333333333333,7.5,112.5,210.312,112.5,"0","PF"
0.123931623931624,0.222222222222222,0.00854700854700855,0.0256410256410256,0.047008547008547,0.0747863247863248,0.104700854700855,0.185897435897436,0.0641025641025641,0.032051282051282,0.0384615384615385,0.0405982905982906,0.143162393162393,8.06896551724138,234,210.312,99.9,"0","C"
0.192010309278351,0.375,0.00128865979381443,0.00257731958762887,0.103092783505155,0.163659793814433,0.140463917525773,0.287371134020619,0.0373711340206186,0.0412371134020619,0.0489690721649485,0.0567010309278351,0.181701030927835,13.6140350877193,388,207.264,119.25,"0","C"
0.0749682337992376,0.198221092757306,0.0406607369758577,0.13151207115629,0.0381194409148666,0.0489199491740788,0.0412960609911055,0.144218551461245,0.107369758576874,0.0330368487928844,0.00825921219822109,0.042566709021601,0.0590851334180432,13.929203539823,787,185.928,85.5,"0","PG"
0.0973053892215569,0.145209580838323,0.00374251497005988,0.0119760479041916,0.0411676646706587,0.0651197604790419,0.0770958083832335,0.148952095808383,0.0381736526946108,0.0501497005988024,0.0770958083832335,0.0449101796407186,0.129491017964072,14.5217391304348,445.333333333333,213.36,99,"0","C"
0.0986142442797293,0.187882694166935,0.044795359329681,0.152110860457622,0.0802449242668385,0.101192394456977,0.0505961972284886,0.150499516596842,0.0522075410892684,0.0328714147599098,0.0232033515952304,0.0505961972284886,0.0850789558491782,15.1365853658537,775.75,198.12,103.95,"0","SF"
0.12417340191036,0.213813372520206,0.000734753857457752,0.00367376928728876,0.0631888317413666,0.09478324761205,0.113886847905952,0.191036002939015,0.0492285084496694,0.0235121234386481,0.0220426157237326,0.0345334313005143,0.104335047759001,14.0309278350515,680.5,186.2328,121.5,"0","C"
0.117845117845118,0.252525252525253,0.00841750841750842,0.0345117845117845,0.095959595959596,0.128787878787879,0.0572390572390572,0.198653198653199,0.0833333333333333,0.0513468013468013,0.0256734006734007,0.0601851851851852,0.100589225589226,22.2056074766355,1188,201.168,97.65,"0","SF"
0.196119196119196,0.296604296604297,0.00138600138600139,0.00623700623700624,0.06999306999307,0.116424116424116,0.0741510741510742,0.124047124047124,0.0568260568260568,0.0221760221760222,0.0374220374220374,0.042966042966043,0.121275121275121,14.8762886597938,721.5,204.216,108,"1","C"
0.0921960072595281,0.181851179673321,0.0689655172413793,0.158620689655172,0.0475499092558984,0.0562613430127042,0.0127041742286751,0.0758620689655172,0.0932849364791289,0.038475499092559,0.00399274047186933,0.0468239564428312,0.0617059891107078,22.9583333333333,459.166666666667,185.928,83.25,"0","PG"
0.121212121212121,0.282828282828283,0.00505050505050505,0.0101010101010101,0.0707070707070707,0.126262626262626,0.101010101010101,0.146464646464646,0.0454545454545455,0.0202020202020202,0.0909090909090909,0.0555555555555556,0.0909090909090909,4.82926829268293,99,207.264,105.75,"0","PF"
0.163349347975292,0.284831846259437,0.00137268359643102,0.00343170899107756,0.0549073438572409,0.0988332189430336,0.122855181880577,0.190116678105697,0.0253946465339739,0.0171585449553878,0.0535346602608099,0.0329444063143445,0.12697323266987,13.2454545454545,728.5,186.2328,110.25,"0","C"
0.105222734254992,0.162826420890937,0.00153609831029186,0.00384024577572965,0.0491551459293395,0.0829493087557604,0.106758832565284,0.225806451612903,0.0192012288786482,0.0314900153609831,0.0752688172043011,0.0491551459293395,0.158986175115207,12.1682242990654,651,219.456,105.75,"0","C"
0.0631808278867102,0.148148148148148,0.0501089324618736,0.119825708061002,0.028322440087146,0.0326797385620915,0.0479302832244009,0.139433551198257,0.0849673202614379,0.0196078431372549,0.0065359477124183,0.0610021786492375,0.065359477124183,6.28767123287671,229.5,198.12,94.05,"0","SG"
0.105185185185185,0.228148148148148,0.0237037037037037,0.0651851851851852,0.102222222222222,0.134814814814815,0.037037037037037,0.0918518518518519,0.131851851851852,0.0533333333333333,0.0222222222222222,0.0622222222222222,0.0577777777777778,12.5,337.5,198.12,83.25,"0","PG"
0.111323459149546,0.226469182990922,0.0444338270425227,0.125656951743908,0.0812231247013856,0.101767797419971,0.0205446727185858,0.11371237458194,0.062111801242236,0.0387004300047778,0.0119445771619685,0.0492116579073101,0.0893454371715241,16.744,1046.5,195.072,96.75,"0","SG"
0.170419651995906,0.325230296827021,0.0112589559877175,0.0332650972364381,0.0854657113613101,0.108751279426817,0.0532241555783009,0.182446264073695,0.037871033776868,0.0255885363357216,0.0665301944728762,0.0442681678607984,0.107727737973388,27.7163120567376,1954,186.2328,112.5,"0","C"
0.114285714285714,0.233560090702948,0.0222222222222222,0.0680272108843537,0.0766439909297052,0.102040816326531,0.0167800453514739,0.100226757369615,0.0839002267573696,0.0326530612244898,0.0140589569160998,0.0589569160997732,0.113378684807256,16.5789473684211,1102.5,201.168,87.75,"0","SG"
0.163588390501319,0.271240105540897,0.0189973614775726,0.0643799472295515,0.0654353562005277,0.0939313984168865,0.0828496042216359,0.153562005277045,0.0485488126649077,0.0327176781002639,0.0506596306068602,0.0464379947229551,0.120844327176781,17.5462962962963,947.5,210.312,105.75,"0","C"
0.110874200426439,0.256929637526652,0.0106609808102345,0.0298507462686567,0.0916844349680171,0.12046908315565,0.0874200426439232,0.17910447761194,0.0255863539445629,0.0277185501066098,0.0181236673773987,0.0511727078891258,0.159914712153518,13.5942028985507,469,185.928,107.55,"0","PF"
0.0727673649393605,0.163175303197354,0.0474090407938258,0.126056596839397,0.037853730246233,0.051819184123484,0.0209481808158765,0.0808526277104006,0.0786475560455715,0.0356486585814039,0.023888276368982,0.0371187063579566,0.0882028665931643,25.9142857142857,1360.5,198.12,90,"0","SG"
0.066815144766147,0.157386785449146,0.0319227913882702,0.0942835931700074,0.0460282108389013,0.0616184112843356,0.0133630289532294,0.0727542687453601,0.196733481811433,0.058648849294729,0.0066815144766147,0.0534521158129176,0.0623608017817372,13.8865979381443,673.5,185.928,88.2,"0","PG"
0.11045734153517,0.222786841401444,0.0115004011767852,0.0387804225728804,0.0267451190157796,0.0353035571008291,0.0221984487830971,0.112329499866274,0.241240973522332,0.0615137737362931,0.00561647499331372,0.0802353570473389,0.0679326023000802,23.0802469135802,1869.5,185.928,85.5,"0","PG"
0.094327990135635,0.235511713933416,0.0561035758323058,0.175092478421702,0.0184956843403206,0.0252774352651048,0.00986436498150432,0.102959309494451,0.13501849568434,0.0400739827373613,0.0104808877928483,0.063501849568434,0.114056720098644,13.6302521008403,405.5,192.024,82.35,"0","PG"
0.150475403059115,0.331748656469616,0.0510541546093427,0.143654402645721,0.120504340636627,0.144274493592394,0.0152955766845804,0.0752377015295577,0.0969408846630839,0.024183546920215,0.0086812732534105,0.0830921868540719,0.0967341876808599,31.4155844155844,2419,201.168,92.7,"1","SG"
0.121648136036625,0.244277305428385,0.0614780902550687,0.179856115107914,0.10758665794637,0.124591236102027,0.0156965336821452,0.115107913669065,0.0719424460431655,0.0241988227599738,0.00359712230215827,0.065729234793983,0.0640941792020929,22.4852941176471,611.6,195.072,95.4,"0","SG"
0.102941176470588,0.225935828877005,0.00401069518716578,0.0414438502673797,0.0387700534759358,0.0548128342245989,0.0441176470588235,0.0949197860962567,0.113636363636364,0.0574866310160428,0.0120320855614973,0.0467914438502674,0.0762032085561497,13.8518518518519,124.666666666667,188.976,74.25,"0","PG"
0.229273466501679,0.401272759413117,0.0233339225738024,0.0643450592186671,0.102527841612162,0.124447587060279,0.0929821460137882,0.237051440692947,0.0675269577514584,0.0205055683224324,0.042778858051971,0.0700017677214071,0.0860880325260739,34.4939024390244,2828.5,213.36,111.6,"1","C"
0.0961223375204806,0.210813762971054,0.0505188421627526,0.152102676133261,0.0619879847078099,0.0832878208629164,0.0346805024576734,0.149098853085745,0.0712725286728564,0.0234844347351174,0.0212998361551065,0.0368651010376843,0.0726379027853632,23.474358974359,1831,213.36,108,"0","C"
0.069757174392936,0.1280353200883,0.0463576158940397,0.133774834437086,0.0379690949227373,0.0516556291390728,0.0472406181015453,0.154083885209713,0.0719646799116998,0.0295805739514349,0.0185430463576159,0.0472406181015453,0.136423841059603,18.12,1132.5,210.312,105.3,"0","PF"
0.0965756060023086,0.198537899191997,0.0534821085032705,0.137552904963447,0.0432858791843017,0.0515582916506349,0.0161600615621393,0.0988841862254713,0.0350134667179684,0.00865717583686033,0.00346287033474413,0.0282801077337437,0.0606002308580223,20.8755020080321,1039.6,201.168,101.25,"0","SF"
0.136433159987764,0.268277760783114,0.0253900275313552,0.0813704496788009,0.0529213826858366,0.0746405628632609,0.0761700825940655,0.190272254512083,0.0642398286937901,0.0220250841235852,0.0116243499541144,0.0578158458244111,0.0994187825022943,14.6591928251121,653.8,186.2328,117,"0","C"
0.157783268619838,0.288386869043417,0.000352982703847511,0.00176491351923756,0.0645958348040946,0.0977762089657607,0.0776561948464525,0.16731380162372,0.0416519590540064,0.0360042357924462,0.0395340628309213,0.0409459936463113,0.103776914931168,20.0921985815603,1416.5,213.36,108,"0","C"
0.0903141361256544,0.212041884816754,0.0418848167539267,0.12696335078534,0.0667539267015707,0.0903141361256544,0.0104712041884817,0.0942408376963351,0.0798429319371728,0.0274869109947644,0.00523560209424084,0.06282722513089,0.0890052356020942,9.92207792207792,382,201.168,99,"0","SG"
0.114987080103359,0.27390180878553,0.0503875968992248,0.124031007751938,0.0904392764857881,0.117571059431525,0.0193798449612403,0.08656330749354,0.0904392764857881,0.0193798449612403,0.0116279069767442,0.0581395348837209,0.0852713178294574,9.55555555555556,193.5,198.12,80.55,"0","PG"
