"X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PF","MPG","MPS","Height","Weight","AWD","Pos"
-12.1581806259934,-4.61774246507757,-74.9673153253171,-29.1417392391653,-8.85017151037973,-7.9096415441889,-19.0632032624154,-3.11051459398083,-2.57958201530896,-10.445822823977,-9.64270867668436,-4.38804815765487,-2.40031923293103,4.88799238628563,10.0574974729031,0.0604926158587426,0.112516998427963,"1","PF"
-14.6782053888281,-6.92778949853307,-64.1113313125494,-20.5058392420538,-9.86109903926,-8.97458904140753,-21.9139646172439,-3.96752877198205,-2.97067877686515,-10.2254121696326,-10.2262383322274,-4.70313540636155,-2.10948672544299,3.78702357086775,7.06120001632415,0.0160408532879086,0.0708443020273953,"0","SG"
-13.2710138792343,-5.56784075155056,-70.2377796252897,-26.1931894682605,-9.22316233055437,-7.95395624327323,-19.7668859433679,-4.12468858930218,-3.01835036791295,-10.0679387733473,-9.67896174197246,-4.67640616470124,-2.45780130857159,3.39486945967703,7.32960928135523,0.0458938164375899,0.0622972414489369,"0","SF"
-12.8630185587112,-5.05672953802778,-66.7165162965698,-22.8265567041643,-8.21584095965773,-7.45136362232633,-21.8810774010292,-4.03373904568329,-1.27887161826148,-9.25639937506428,-11.2359154222005,-4.25113228625032,-2.66856486714573,5.50280755883633,11.3297668444859,-0.0792693265164162,-0.22395523819325,"1","PG"
-14.0082947424396,-6.05116474401155,-70.8884704914542,-26.2420815331828,-8.59681124064297,-7.3630802421744,-19.4934855505377,-3.69506812705682,-2.91407842593574,-9.66418322683047,-12.1579997169042,-4.69288473194754,-2.30381890490474,3.30389299435984,4.91596205679613,0.000773381157120351,-0.0416336813992951,"0","SG"
-13.7751313031521,-6.07533900872293,-72.8166333204429,-29.782614931746,-9.23366491117753,-7.9593273265306,-19.9153612084486,-3.66699324541274,-3.4164143533356,-10.3917658059612,-8.61210430707531,-4.47418121198503,-1.73372597828939,3.34631329286612,6.48306430564629,0.0748813533108422,0.0918977112252275,"0","C"
-15.074651300346,-7.09200432887894,-74.4098276075702,-31.353480756095,-9.98342309061114,-8.89512749064332,-19.3501424104785,-3.9506377271814,-4.26267988302365,-10.850862734856,-7.64454850559664,-5.07385964132389,-2.15782862520261,3.34651599009208,7.26095563002354,0.0604926158587426,0.112516998427963,"0","C"
-15.0315794957459,-6.91096049229629,-65.9891474172985,-22.9003669435142,-10.1402609191153,-8.74483957506939,-22.3073590607306,-3.96962384731705,-2.84435552632428,-9.54227798935836,-8.68873239778282,-4.94563265435814,-2.03873036190063,3.05020006826023,4.62971256959742,0.0310787306524492,-0.0416336813992951,"0","SF"
-13.4327741031091,-5.0135733432084,-69.202919375222,-23.5337802757418,-9.39124617578631,-7.96702717428167,-20.477189014098,-4.16604188127917,-1.73460106038511,-10.0626227442137,-9.08735327589114,-3.56574928081773,-2.24542668457942,2.2412759901559,4.56230205402861,-0.0147308053788449,-0.115741653553017,"0","PG"
-12.2784848853781,-4.69868586464487,-72.768685017375,-28.4583906164286,-8.25405213185332,-7.29752824964282,-19.2150612173978,-3.81964331348298,-3.49625761421527,-10.7659919010167,-9.34428668554655,-4.52937159851833,-2.27856492597131,4.45625379605392,8.86726753653461,0.0604926158587426,0.124687534048219,"0","PF"
-13.3568350408865,-5.27304337765784,-69.0694770125331,-24.5831362731043,-9.22361269209316,-8.24610901620228,-20.667170827127,-4.0424286142728,-3.0977453618629,-10.0725073382705,-9.60285600427554,-4.57433725904578,-2.56172948907406,3.52575759260698,7.61323984632648,0.0160408532879086,0.0273591900876563,"0","SF"
-13.9306459389579,-5.75798891595977,-67.6532489755556,-23.0192694745571,-10.5570071528771,-9.39069806668286,-21.1742062529927,-4.07405273830104,-3.21974501805808,-10.051120198034,-8.66607319381801,-4.66276169524548,-2.51578692114615,4.04180261971353,6.07054283562705,0.0310787306524492,-0.0416336813992951,"0","SF"
-13.6783076412313,-5.61170453101087,-68.2021703440377,-23.9958326886131,-8.98323203429525,-8.17306498783908,-21.8848188159202,-4.23186120802199,-2.84376874837008,-10.2845368577019,-9.75627765539348,-4.68682920571076,-2.72207181334686,4.03002941587731,7.6319082138835,0.0310787306524492,-0.0416336813992951,"0","SF"
-14.0420005036205,-5.86656938989932,-67.5661257778528,-22.4624882546197,-10.1958859512804,-9.27001998127718,-19.7645589111316,-3.51392323626669,-3.11583434868051,-10.5034571016704,-9.01193707152236,-5.3506997308343,-2.13874341733364,3.19556154238576,6.47088067225465,0.0310787306524492,0.112516998427963,"0","PF"
-12.9992987315623,-5.05294022531435,-67.969205818415,-23.7426099907456,-8.92962805871137,-7.99549288199756,-20.4761382917943,-3.7839209309913,-2.69723830564821,-10.3319244157763,-9.68833438401192,-4.64702844343646,-3.02702699149341,5.43688436395133,10.7970292564283,0.0604926158587426,0.0793189290183675,"1","SF"
-13.5528881692899,-5.02852300927317,-69.2572609823278,-25.4971421605116,-8.46602869566266,-7.84017307066778,-21.2177529154813,-4.3588625294334,-2.2763171716183,-11.0443230781458,-9.87765862101816,-4.31248478774513,-1.90859239121612,2.5566873154008,4.03621589537433,0.000773381157120351,-0.00424614932767467,"0","SG"
-13.7616331837738,-5.73694752967737,-65.4042211704039,-21.5547062805593,-9.64870544658383,-8.81753191610446,-21.9747642523499,-4.24655293530882,-1.69383842666447,-10.1925471177976,-11.3121732025266,-4.14335810052668,-2.40481767083438,4.84058251163221,9.56961691066408,-0.0792693265164162,-0.141717139956278,"0","PG"
-13.3795479720797,-5.25699653380067,-66.4816356234251,-22.2490955862693,-9.32604627732151,-8.46074172424603,-21.5514268315644,-4.37735375626059,-2.76406782428467,-9.90807976395956,-9.80845706570885,-4.48381800162179,-2.57160033383119,3.65817202723608,7.10206567300027,-0.0147308053788449,-0.0416336813992951,"0","SG"
-13.6601469751983,-5.7941045745952,-73.9323193398934,-29.2502245559531,-9.6627320475131,-8.33625087891292,-18.3443322304638,-3.22239728587479,-2.88617425387246,-10.4680234157282,-9.07975520489383,-4.22799889883423,-1.73474866186155,3.05397960984925,6.60119993916309,0.0748813533108422,0.209680746881611,"0","C"
-13.4439356562216,-5.52131521912075,-67.5357240941239,-23.4622365333481,-9.50867618565136,-8.71811756957311,-22.029757933603,-4.39471543043039,-1.82242693204662,-10.2143417910912,-11.0155095375802,-4.28652876261244,-2.66092191924459,4.20183609012025,8.57978614413788,-0.0304791623469842,-0.0657312329783557,"0","PG"
-13.1243917500123,-5.0893997175712,-71.8040356918436,-26.6408472147383,-8.81931486548544,-7.85374338282652,-18.6229156046245,-3.72268164738275,-3.61091791854802,-9.46316725352717,-9.08164670013346,-4.26324423064203,-1.96466603230448,2.61701659767591,4.73086495803182,0.0160408532879086,0.0708443020273953,"0","PF"
-12.8279606939446,-4.96326935822221,-70.5970653304382,-27.7350620260931,-8.86481625670361,-7.87741798225928,-18.955456565249,-3.91049004913498,-3.29119649228984,-10.5636232812403,-8.15953486109112,-3.900699083165,-1.49943702193289,1.89439770140421,5.67546267899902,0.0604926158587426,0.228029885549808,"0","C"
-14.1614991632376,-5.59614387164673,-65.6435741589514,-20.5158683460294,-10.2532686608248,-9.7017521175857,-22.1937881980627,-4.20711291329233,-1.99243016993057,-9.73886509241532,-9.57330147984739,-4.13505595192917,-3.0910424591503,1.32254535973792,4.28224166869296,-0.239829391528858,-0.0657312329783557,"0","PG"
-12.5534654216727,-4.24810664727196,-68.9239951369471,-24.9013568625432,-9.40578435554472,-8.79107182138731,-21.7904750030161,-4.78525575007633,-1.72551008867408,-9.09575363689611,-9.98845120154523,-3.78500387757046,-2.24276660320674,3.12317342951364,6.09125835088307,-0.0304791623469842,-0.136467784070134,"0","PG"
-12.3585807905996,-4.91800254223377,-69.4975202114687,-26.8615865090804,-8.27025326953323,-6.42155064727686,-16.9860070783852,-3.78415400690264,-3.22882616154885,-10.7484503319749,-8.20153724733689,-3.71629104288738,-1.57059808392401,1.78363806465073,4.75756194248208,-0.0611020225609671,0.331570564490648,"0","C"
-14.7714774236251,-6.50519238001443,-65.7030701256589,-21.9113243385698,-9.55584424217604,-8.66997944695979,-22.2129602048087,-4.22485111549343,-1.5656352945756,-9.55250408356272,-10.3235173044965,-4.26991088682793,-2.06462646119269,2.29188211358838,5.0872868960532,-0.0147308053788449,-0.0755352330749764,"0","PG"
-13.3147916389075,-5.07627009281327,-67.9585211849819,-23.667111741352,-9.56644078282436,-8.4177822669166,-21.6581245827487,-3.47588137791249,-2.08423771925628,-10.2605130699899,-10.3641081629555,-4.08084106190961,-2.67202438449388,3.88994886154661,6.8216708580007,0.0160408532879086,0.00488633423559784,"0","SF"
-14.3108079292679,-6.2313858526792,-65.2225555757689,-21.3551093378449,-9.50237831861626,-8.66612785770732,-21.2075105308787,-3.67778149691945,-2.66931507877506,-10.1046134365828,-9.1553157415587,-4.8673852085316,-2.74242923961042,4.30258808341599,8.60657179361844,0.0604926158587426,-0.0657312329783557,"0","SF"
-12.3991966908733,-4.40942762728,-70.5111980266989,-25.9417397220423,-8.45770076244804,-7.38582014130348,-19.1763119230662,-3.24171591877351,-2.99821787544689,-9.93556335673314,-8.0382114043997,-4.08139311470707,-2.14447669339068,3.512316088389,7.10446206153135,-0.0611020225609671,0.0273591900876563,"0","PF"
-11.3629198991912,-3.69620254138098,-73.4698636651742,-28.4130540702125,-8.99823507083906,-7.92762628307523,-19.3924845172507,-3.10613466262533,-2.9748402880093,-10.5393561889138,-8.42204469931337,-4.68083353618812,-2.42590347242314,4.96638324786827,10.4208952278403,-0.0627400245652056,0.246048391052486,"1","C"
-15.0955308874843,-6.97333169984036,-63.17337786817,-20.2615431704452,-9.8429468066298,-9.13955221405528,-22.575074444999,-4.04284129014248,-2.69082921306135,-10.4356276284454,-9.73127988689006,-4.79889251906609,-2.50802907278256,4.68042293231849,9.88080485777427,0.0310787306524492,-0.0321549374447513,"0","SG"
-14.0322266406628,-5.94642765438207,-66.3913175686103,-22.2255349988045,-9.86401411510302,-8.92100292558693,-21.6286945577272,-4.44251382220574,-1.5115312461824,-9.86063574622841,-11.2585199733054,-3.86722417174524,-2.4875963176011,3.50382113362668,8.09343693700753,-0.0304791623469842,-0.218257217078612,"0","PG"
-13.6990880804136,-5.53268328405243,-66.9195174196075,-22.6673606629935,-9.30413798281979,-8.42933807054581,-21.8843422977419,-4.36189524800078,-1.69651636121129,-9.8843195573191,-10.450159241562,-4.19600623831183,-2.75286631834343,5.20215729010056,10.6967257651796,-0.0627400245652056,-0.0657312329783557,"0","PG"
-14.1482471879597,-5.7004767822525,-66.4418468565757,-22.6041175624131,-9.5191367426345,-8.35829316346079,-21.2141974166701,-4.47871334373976,-3.30810696444194,-10.5678810722105,-9.91855397096345,-4.67604358601071,-2.05534399539159,2.78703298789734,5.61359048744569,0.0458938164375899,0.0918977112252275,"0","SF"
-13.5952433838519,-5.53984774796979,-67.4906158438411,-23.3615961318878,-8.81444387275728,-8.04528647921664,-22.5520089978411,-4.21534544806721,-1.84375869747118,-10.306472374686,-10.8400682031127,-4.2126569818225,-2.72857695898015,4.78511975869687,9.93212643912332,-0.0304791623469842,-0.0904238455687271,"0","PG"
-12.7330513882511,-4.93209015095445,-67.3950859281995,-22.886747818347,-9.36585513946105,-8.3910180885853,-20.0570009733171,-4.39746556486751,-2.75153531872244,-10.2327729515289,-9.91309140182842,-3.9612946504038,-2.60268969106271,3.21177275451708,6.2101611151836,-0.0147308053788449,-0.0416336813992951,"0","SG"
-14.5388718444219,-6.53597999460391,-72.8483149569915,-29.1059915283489,-9.50684599682919,-8.27961051818146,-17.798481413569,-3.45360506461663,-3.44680789878876,-10.6460349056951,-10.4878995841435,-4.91852473332417,-1.76784392286351,2.87759996829535,7.00423765627147,0.0310787306524492,0.152522333041662,"0","PF"
-12.7499259270813,-4.80050602809931,-68.4259410890367,-23.9100237484934,-8.96080459924198,-7.65640067638123,-20.0108071914199,-3.427094173338,-2.32134996549141,-9.987995214252,-7.98880131464212,-4.11484694123169,-2.439568636159,5.13469392435248,10.4684991745896,0.0604926158587426,0.0273591900876563,"1","PF"
-12.9227184776395,-5.2658702498194,-74.0401113529496,-29.0511304375238,-9.86380904844417,-8.5145270716193,-19.0959583851212,-3.06477843542831,-2.54939541413467,-10.609977737491,-8.07712943781567,-4.38086782380214,-2.20702613142602,4.91407361864482,9.31228774033472,0.0748813533108422,0.171940418898764,"1","C"
-13.654979819028,-5.32205943016374,-66.9682051052704,-22.7730642204206,-9.02364103669313,-8.15994978669859,-22.4094103029558,-4.49365953498425,-1.73741354968629,-10.2201253675332,-11.4825544457222,-3.80655461505236,-3.01862103116554,4.22832596029293,7.9043680419695,-0.0792693265164162,-0.168385387038439,"0","PG"
-13.4450621684819,-5.54515765858005,-74.8649895603619,-30.0048484358309,-9.35648623827094,-7.95290968853201,-18.9797640953259,-3.72987933782561,-3.75227617788218,-10.7201118577382,-8.37367635443409,-4.75934787363212,-2.25111605711058,3.88680233104474,8.65635630547347,0.0310787306524492,0.171940418898764,"0","PF"
-13.4043895259354,-5.32206909527328,-65.086827570391,-21.3923408288254,-7.61698734595547,-6.84910853313003,-21.9457854399066,-4.26104983271568,-2.76991597401813,-10.2830863563881,-11.0670248907898,-4.48104378184758,-2.7575096771149,5.00509068414007,9.48585518559268,0.0310787306524492,-0.0954363873922714,"0","SG"
-13.5827816490561,-5.53315726451636,-75.4508096648189,-29.0661407744139,-8.58370739316485,-7.56607042804704,-18.569090126491,-3.38946892098487,-2.80478366480374,-10.0970139323802,-9.45323448960879,-4.31331351200638,-2.11244718517816,4.18544761195113,9.35687574027995,-0.0611020225609671,0.209680746881611,"0","C"
-13.984465015696,-6.16141962505881,-75.3819211161488,-29.5315972330101,-9.71103954435769,-8.42885415266291,-19.4486841141543,-3.269329530088,-3.06404250317632,-11.0502046256976,-8.1621463272045,-4.18138854022252,-2.07300122836519,4.23310554022639,8.61459457454865,-0.0627400245652056,0.209680746881611,"0","C"
-12.9769767855604,-4.9740918819392,-66.1531583898746,-22.1382347530108,-8.79436335197716,-7.96259660817893,-21.0603517389739,-3.79806809038731,-3.18503754812445,-11.2033441878404,-8.81686450618518,-4.51216213593188,-2.46846655362751,4.90942885201767,9.6155645601933,0.0748813533108422,0.112516998427963,"0","PF"
-12.2769356702874,-4.3698171174952,-70.712671435782,-26.1090833760057,-8.92990271128832,-7.88989979302546,-19.2292497519587,-3.51219826186167,-2.74707835301665,-9.91880281270238,-8.56652022436962,-4.17028142435942,-2.19842896683381,4.27512229127984,9.20412924188479,-0.0611020225609671,0.171940418898764,"0","PF"
-12.0863189636888,-4.31853829613477,-71.6409566197826,-27.2104654269706,-8.76229985205532,-7.91684327105239,-19.9577371870191,-3.46670402453063,-2.57843480342533,-10.4553743647535,-8.90672568948902,-4.46709746770233,-2.50925468351987,4.95905561365796,10.4682246287843,0.0604926158587426,0.132719705745483,"0","PF"
-12.3302258024099,-5.01387140514878,-74.1406959717628,-28.8004510242543,-7.95374559161891,-6.20654632748818,-18.7014912456092,-2.81236604581779,-3.14971275749954,-10.3451233401329,-8.00622112324656,-4.00186662510725,-2.37614560198765,5.44795723880692,11.4943743674573,-0.0627400245652056,0.190988613869458,"1","C"
-14.8269662680572,-6.66679345632328,-64.6731777995124,-21.0357481335623,-9.29615072160195,-8.42264594123052,-21.4915084653455,-4.03577259934071,-3.16222462864293,-10.6510947121729,-9.86246553087962,-4.87201118569856,-2.57840734782466,4.46327310184418,9.21857129559953,0.0310787306524492,0.0493380968064316,"0","SF"
-13.9750121789636,-5.90507105259688,-66.2218618885193,-21.663941045794,-9.65331972587268,-8.62573450373269,-21.0839285053174,-3.99811561341533,-3.14185391811988,-10.4195322106713,-8.91091705544837,-4.54381890020521,-2.43253387804364,3.70888446098525,8.48571597405757,-0.0611020225609671,0.0317937871555221,"0","SF"
-13.2453715297965,-5.24120927783493,-67.3862778223025,-23.3255280655229,-9.73180395947322,-8.64346357165904,-20.0669558006874,-3.40126332771305,-3.13794070613444,-10.9962963281898,-9.32958642605145,-4.59191788503474,-2.10230321614956,3.02203438295993,6.5958433364299,-0.0611020225609671,0.120647124511213,"0","C"
-13.5673084524719,-5.58172890888583,-66.953358030837,-22.6559417642588,-8.23215341952607,-7.31984749519134,-22.4764970448999,-4.42705874834938,-1.75451829857539,-9.85125796022345,-10.3718073402737,-4.15694746657569,-2.44766547966017,4.68707286741308,9.48868089628735,-0.0304791623469842,-0.168385387038439,"0","PG"
-14.2019261720949,-6.10235592019884,-64.4662822114057,-20.7485529995484,-9.93294882796204,-8.99623429882055,-22.0867651188168,-4.34084634542993,-1.91213733712402,-9.90989176767663,-10.5859662550178,-4.2121553948971,-2.62332803333422,4.00754165162865,8.29182511110153,-0.0464795036934253,-0.195784361226553,"0","PG"
-13.7799418920806,-5.92866850384907,-67.3875077177992,-23.1978890314253,-8.94584549742595,-7.88278743679618,-21.3533567616414,-3.83155397504428,-2.04054372913366,-9.72939634056684,-9.68084173039781,-4.41556632434595,-2.924279430381,5.42846158000124,11.5700501791108,0.0160408532879086,-0.018103183989101,"1","SF"
-14.6397483296858,-6.30154128242807,-66.1382761164704,-21.7166516550201,-10.0265447326929,-9.06693753323109,-21.7159852041071,-4.14991570082419,-3.00707125820233,-10.7400886275942,-10.2767002418512,-5.09636272441908,-2.34964215996555,3.21082557175142,6.49753569655743,0.0604926158587426,-0.00424614932767467,"0","PG"
-14.5095317692921,-6.26584455373008,-70.2733636864283,-27.465877114705,-9.11813911686866,-7.44224710370058,-19.2575491918851,-3.50624998764748,-3.74360435972736,-9.68516773608909,-8.42403871796442,-3.88032536346198,-1.99440450423592,3.1099888432628,4.55569012477321,-0.0611020225609671,0.164218372804854,"0","C"
-14.2356740934482,-6.27577776315892,-74.9649987173275,-29.1067283275633,-10.399992113006,-9.281123467473,-18.9098868602695,-3.34456476713203,-2.73334965473821,-9.87884919100131,-9.27527064235945,-4.85046316457596,-2.07317591201992,3.82188374529002,8.24980441749881,0.0160408532879086,0.0918977112252275,"0","C"
-14.6662217086159,-6.36404901361179,-72.8080358965106,-28.2789882359098,-10.3854015402903,-9.26470000936848,-19.8582500953585,-3.53973608409173,-2.58839316951712,-10.3181738112672,-8.69369597555061,-4.70723979734727,-2.35038270674006,3.41910872041592,7.08956257827533,0.0604926158587426,0.0708443020273953,"0","SF"
-11.7664272303991,-3.87327641164637,-66.7518102019037,-22.6701487453459,-7.62824060883151,-6.70964403941636,-20.406531008065,-3.72604366802163,-2.45228201150762,-10.3088376204594,-9.68972227714127,-4.11690880418901,-2.52205940189847,5.55488229951123,11.1641137060174,0.0310787306524492,0.0835294615547109,"1","SF"
-13.5192651585659,-5.69185377402829,-74.4812694043736,-28.2727740414474,-9.28543040405088,-8.05624299183787,-18.7787289731387,-3.2003807906486,-3.00523246386928,-10.0506757962485,-8.94114025499242,-4.84573871915302,-2.21265138595779,4.3521877991044,8.41850625388303,-0.0611020225609671,0.220730583068196,"1","C"
-13.6025214740157,-5.52544522538299,-64.4168224377062,-20.4733116433114,-9.09352262281876,-8.20883981959612,-21.4065221821345,-4.42449228590194,-2.02167410542137,-9.94738035138158,-11.1580010432691,-4.33839721938216,-2.22700634169929,4.20580923275337,8.27298673643205,-0.0960764448327974,-0.195784361226553,"0","PG"
-15.1290796688883,-6.99518866872027,-63.6508365353799,-19.7925380428934,-9.34706607047576,-8.56434465247313,-21.7196217620415,-4.34745749938279,-2.37469622628881,-9.84470363946654,-10.4089909360596,-4.63552561544696,-2.78016133458516,4.45996985691404,9.43010331902447,0.0160408532879086,-0.168385387038439,"0","SG"
-11.6594349810896,-4.22608154402853,-66.5366329526267,-22.3926409574531,-7.72697789987412,-6.5928074210746,-21.1752664706576,-3.54153663176558,-1.71036083411412,-9.82965284793938,-9.27920530434559,-3.96844067677887,-3.03809807651882,5.78040656334362,12.1866310669442,0.0604926158587426,0.132719705745483,"1","SF"
-13.4498071553876,-5.34590724028721,-65.5279700496847,-21.707822767464,-9.18353181435869,-8.44823527314144,-22.0983802693303,-4.39343482778008,-1.75169029557922,-10.2740163563059,-10.6810097312244,-4.082803412766,-2.47855925954083,4.95837648739171,9.70831152234093,-0.0627400245652056,-0.100474181422228,"0","PG"
-13.5078488304087,-5.67989867678847,-69.7227377081267,-25.1412964776357,-9.38592704775112,-8.24649061047552,-20.8633912791402,-4.27266599500408,-2.61773869840419,-9.52297051858815,-10.0165349231724,-5.0553866055345,-3.07082016338041,4.2852207977044,8.38144035970105,0.0310787306524492,0.0708443020273953,"0","SG"
-13.6402498425349,-5.74956001017463,-72.4814354935763,-28.3188358852206,-9.59948026616734,-7.72290742612206,-19.0871787672377,-3.53524128025557,-3.29583687184739,-10.8522377892105,-8.2202397841373,-4.38518275425539,-1.59330853533872,2.50677972692739,5.71391192238691,0.0890659883027985,0.246048391052486,"0","C"
-11.5041224637362,-3.85272358366082,-68.9721832114641,-24.4942882046356,-7.59154175327485,-6.53104908734639,-20.9811468911656,-4.08528525043097,-1.8330297641716,-9.71181100693649,-9.02969840025653,-3.89628267115142,-2.74094822041936,5.48687452278993,11.035567236757,-0.0147308053788449,0.00488633423559784,"1","SG"
-13.5883415788775,-5.81511084277911,-68.4097515914068,-24.281412322952,-10.0498207028424,-9.07037144392011,-20.6035842575803,-3.88813213142453,-2.05432408686301,-10.5976971289134,-9.39294286233632,-4.2637851938193,-2.54051293043367,4.78777120065348,10.1179818583335,0.0458938164375899,0.132719705745483,"0","PF"
-15.1866799807785,-6.709729856428,-63.3731395704122,-19.4261729831991,-10.4454986958046,-9.64161029808762,-22.3958007971232,-4.02173339711361,-3.19719768144097,-10.7342908337273,-10.1628932214163,-5.13848315172908,-2.54479328411515,3.73558288108797,7.83407091757904,0.000773381157120351,-0.0416336813992951,"0","SG"
-13.7204314127225,-5.57706833538814,-70.4589909530884,-26.0103846952964,-9.5048948480262,-8.34816436652492,-19.1606017379258,-3.98633932229782,-3.62391073883263,-10.5646236194468,-9.67651144821625,-4.4886438362692,-1.85940091126867,2.28144812626963,5.77806948391062,0.0604926158587426,0.144648276610756,"0","PF"
-13.0847416789751,-5.30586906024746,-72.1106638924284,-27.3791456742102,-9.18910414784181,-8.2417127716669,-19.5703920417614,-3.6501045021524,-3.02554654203773,-10.8639381291054,-8.29475378048487,-4.84482656932368,-1.77278357280617,3.24266023800745,7.77702464450203,-0.0611020225609671,0.0918977112252275,"0","C"
-14.5775271785954,-6.06538636925184,-68.1014880613,-22.9275712814499,-8.55086487356635,-7.09655597028272,-21.0512890763062,-4.24759277855496,-1.62991644865647,-9.68629112932747,-8.66956832303005,-3.2825668348929,-2.28916207811472,2.10809392379516,3.66219682587492,-0.0304791623469842,-0.141717139956278,"0","PG"
-14.7602695494773,-6.71476724049958,-62.3809339404962,-18.0595070041578,-10.204968246323,-9.08686513895258,-20.3800809662299,-3.76554779097079,-5.40267738791274,-11.174337395859,-9.13659280132119,-4.42150079457132,-2.03538155716096,2.10809392379516,4.40804733392197,0.0310787306524492,0.0708443020273953,"0","SF"
-13.477734446125,-5.87773997994827,-71.5825944066438,-24.6397371188008,-9.47117553695865,-8.11637081414639,-19.5954391142432,-3.60484644208804,-2.89037176362686,-9.8682617408631,-9.98700335910376,-4.16036093733012,-2.09186406699708,2.27005575928246,4.97155618067779,0.000773381157120351,-0.018103183989101,"0","SF"
-12.3356087384282,-4.8313629381901,-74.1505854004826,-29.4704993835696,-8.72231987470053,-7.57716889324727,-18.9074751893125,-3.16092708483915,-3.07037582233598,-11.2599396186522,-7.9232124497693,-4.38393453484185,-2.35818044651294,4.58388296013011,8.61639373660583,0.0748813533108422,0.263747968151887,"1","C"
-13.5430676689887,-5.36567005354532,-71.4452871791448,-27.737627382345,-9.3016763123132,-8.22266271267757,-18.2522073932135,-3.74999913618849,-2.84723227095138,-10.4548530984773,-9.10316277069862,-4.23009926010441,-1.93897371025359,2.739140634425,5.67849776754337,-0.0627400245652056,0.246048391052486,"0","C"
-13.5585666571115,-5.84367649224182,-72.1894083642048,-27.5473006813333,-9.63927579355934,-8.66014258727512,-18.8985408731446,-3.52329477226456,-2.98542290965639,-10.5208450938884,-9.00210969477225,-4.65935901222573,-2.00259245474384,4.13199141297683,9.29078363501874,-0.0627400245652056,0.152522333041662,"0","C"
-14.4217367201589,-6.38249247778644,-65.217889571131,-21.2813037134102,-9.63863425558238,-8.79827774015509,-21.6779363731311,-4.17234642696054,-2.76531821867721,-9.97382942339058,-8.69207702952338,-4.71081522795303,-2.27971555749136,4.18595496926692,8.50636390731665,0.0310787306524492,-0.115741653553017,"0","SF"
-13.4286827919781,-4.76346004429603,-71.8413309473217,-27.1536067289709,-9.37233821972384,-8.28473917170064,-18.7775647099151,-3.51726732972736,-3.42140842814787,-10.5028500907471,-9.41272567455017,-4.48771004536252,-1.97155258489156,3.38587027954474,5.50539901707605,0.0748813533108422,0.132719705745483,"0","C"
-11.7886278705263,-3.9402642979002,-70.4517631487605,-25.967847055615,-8.51755253266846,-7.52856757540663,-18.8753366011309,-3.20074763416432,-2.84542006056168,-10.5280023057354,-10.147319808559,-4.29520592429294,-2.57919054429117,5.15520334425464,10.3264538480399,0.0604926158587426,0.132719705745483,"1","PF"
-15.2113033946742,-6.81558050672335,-64.2365697293522,-20.9251593946927,-9.7909674038003,-8.91981702499453,-22.177150108824,-4.51204789609151,-2.48533611638337,-10.4242983320311,-10.0890024482434,-4.82998079850073,-2.43998829638147,4.4119181012719,9.08784595522093,-0.0464795036934253,-0.0904238455687271,"0","PG"
-13.822612037087,-6.05663650417637,-74.5472177166576,-29.2712295429532,-9.32639071973979,-8.11149041940106,-19.8198709446066,-3.54431531795505,-2.57975905350591,-10.5456812597801,-7.67280555068654,-4.70898624690692,-1.97116926058871,3.72071486725792,7.52266040004836,-0.0627400245652056,0.0960557213738913,"0","C"
-15.305091453419,-7.02471436011963,-65.3636487992561,-21.6443695954188,-10.5765413406687,-9.71247749956537,-22.5406663819119,-4.41737502571977,-1.77148337514415,-10.3238974895939,-11.1871268021821,-4.40878760050376,-2.80427823889715,4.51940097815746,9.24879442131847,-0.0304791623469842,-0.241246735303311,"0","PG"
-12.7636706081223,-5.31160938368754,-73.1137158296124,-30.0726566625077,-8.5387748841882,-7.27377410499881,-18.0301591322074,-3.2174695839489,-3.66356165204185,-10.7248201967514,-7.85296973828326,-4.2473118430188,-1.68787934368645,3.98503474500296,7.47767269911851,0.0748813533108422,0.220730583068196,"0","C"
-13.6174490680463,-5.5498860779897,-66.0656403554825,-21.5970268731769,-9.16404870686458,-8.19553567315083,-22.1884538866165,-4.33110631298398,-2.83740622802861,-10.3066823473694,-10.1575128477817,-4.50995157531234,-2.7806086296147,3.02672935779453,6.26159100380579,0.000773381157120351,-0.0464069601519529,"0","SG"
-13.8514347298077,-5.62967345727065,-71.973735647491,-27.0193466287547,-9.24456351919327,-7.76992614761406,-18.0303179979191,-3.38302208313594,-3.49289354100918,-10.0059300457292,-8.76562634884472,-4.64279451705131,-1.84149142869835,2.46776276938829,4.90815843003986,-0.0627400245652056,0.0750905929088463,"0","PF"
-13.8973657142106,-5.82865167191095,-69.2188428449208,-24.3317042358847,-8.99273706956081,-8.05937751845888,-22.2367266163504,-4.54036499053214,-2.07496726659083,-9.97100287748647,-11.780129244512,-4.36602815487674,-2.51310315725883,3.18546508356987,6.44598027960142,-0.0304791623469842,-0.0804735147155589,"0","PG"
-14.0401962012034,-5.9571419304126,-72.9261601940971,-28.2267617306851,-9.02242295362686,-7.99197960510406,-19.1714084672148,-3.81786414180867,-3.43546584436932,-10.7317453542375,-8.21314364173636,-4.52665857974289,-1.73322297177101,2.98709754539016,6.3048259978442,-0.0627400245652056,0.112516998427963,"0","C"
