"","Id","Player","Height","Weight","S","Pos","Tm","G","MP","X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PF","Year","Age","PER","ORB.","DRB.","TRB.","AST.","STL.","BLK.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","PTS","TRB","FT.","TS.","X3PAr","FTr","FG.","eFG.","X2P.","X3P.","TOV.","AWD","Pos.simple"
"1267","2062","AJ GUYTON",188.976,83.25,3,"PG","CHI",80,1246,93,247,73,193,37,45,22,58,147,20,12,62,58,2001.50160513644,22.5016051364366,10.8913322632424,2.03057784911717,5.64775280898876,3.76516853932584,20.8559390048154,0.884109149277689,0.741813804173355,19.3280898876404,0.201524879614767,-0.050561797752809,0.199678972712681,0.00978491171749599,-1.02303370786517,-4.4115569823435,-5.43459069020867,-0.498234349919743,166,440,442,80,0.822222222222222,0.48064375815572,0.438636363636364,0.102272727272727,0.377272727272727,0.460227272727273,0.376518218623482,0.378238341968912,0.118819471061709,"0","PG"
"1268","711","JERRY STACKHOUSE",201.168,98.1,20,"SG","DET",1049,32767,4775,10760,1035,3397,5003,6109,1031,2302,3481,958,496,2865,1985,2001.49522385327,26.495223853267,16.4574388866848,3.58089846491897,8.12630695516831,5.85617542039247,19.2594744712668,1.5370647297586,1.11276284066286,27.2091891232032,2.78384350108341,1.4239661854915,4.20986968596454,0.0836918546098209,1.24442579424421,-1.51522568437758,-0.261229285561693,1.24259468367565,5810,14157,17658,3333,0.818955639220822,0.524133034450661,0.239951967224695,0.431517976972522,0.410397683124956,0.446952037861129,0.443773234200743,0.304680600529879,0.145357981446944,"0","SG"
"1269","1942","HAROLD JAMISON",210.312,121.05,2,"PF","LAC",37,250,29,63,0,0,14,33,40,20,10,7,2,10,40,2001.408,24.408,11.7392,18.7672,8.908,13.6544,6.2992,1.4704,0.5776,16.0168,0.252,0.1,0.352,0.083672,-0.4768,-1.5112,-1.9176,0,29,63,72,60,0.424242424242424,0.464396284829721,0,0.523809523809524,0.46031746031746,0.46031746031746,0.46031746031746,0,0.114259597806216,"0","PF"
"1270","722","CORLISS WILLIAMSON",204.216,110.25,16,"SF","SAC",963,21962,4195,8538,6,48,2281,3191,1428,2335,1111,550,297,1512,2653,2001.39468172298,27.394681722976,14.9177306256261,7.29102085420271,12.1279255076951,9.66612785720791,9.13924050632911,1.29557417357253,0.997395501320463,23.5143839358893,1.71644658956379,1.46915126126947,3.18851652854931,0.0900362444221838,-1.24300610144796,-1.2182861305892,-2.45320098351698,-0.00461251252162827,4201,8586,10689,3763,0.714822939517393,0.53498284291154,0.00559049615653389,0.371651525739576,0.489284882366643,0.489634288376427,0.491332864839541,0.125,0.131454941905958,"1","SF"
"1271","1721","KEON CLARK",186.2328,99.45,8,"C","TOR",434,9691,1427,2858,1,20,665,1051,791,1739,394,216,725,560,1257,2001.32586936333,25.3258693633268,15.3952533278299,9.01649984521721,20.1193684862243,14.4865442162831,6.57341863584769,1.16023114229698,5.23285522649881,17.9766690743989,1.42860385925085,2.46919822515736,3.88359302445568,0.108620059849345,-2.19424208028067,2.07763904653803,-0.158848416056135,0.813713755030441,1428,2878,3522,2530,0.632730732635585,0.527176060638718,0.00694927032661571,0.365184155663655,0.496177901320361,0.496351633078527,0.499300209937019,0.05,0.143573545548707,"0","C"
"1272","923","DONYELL MARSHALL",210.312,110.25,21,"PF","GSW",1137,30441,3826,8205,1117,3199,1922,2645,2269,5396,1542,934,1076,1539,2608,2001.31657961302,27.3165796130219,16.597168292763,8.40045990604776,20.4408757925167,14.3412042968365,8.95892710489143,1.6146512926645,2.6003876350974,20.883105022831,2.2628822969022,2.656634144739,4.91349824250189,0.110329489832791,0.224982753523209,0.709083144443349,0.927157452120495,1.72483821162248,4943,11404,12925,7665,0.726654064272212,0.514210919970082,0.280515608558401,0.231936162749912,0.433444405471764,0.482418449666784,0.466301035953687,0.349171616130041,0.109096322340999,"0","PF"
"1273","1541","ALVIN WILLIAMS",198.12,87.75,11,"PG","TOR",514,13681,1572,3540,217,692,690,912,276,945,1980,587,112,681,976,2001.30670272641,26.3067027264089,13.4601418024998,2.26832102916453,8.05749579709085,5.09996345296396,24.3698486952708,2.2965938162415,0.614933118924055,17.6973613039982,2.07256779475185,1.68311526935166,3.72268839997076,0.0807310869088517,-0.371595643593305,-0.732570718514728,-1.09641108106133,0.812564870988963,1789,4232,4485,1221,0.756578947368421,0.483998376959735,0.16351606805293,0.215500945179584,0.42273156899811,0.448369565217391,0.444067796610169,0.313583815028902,0.128145299080967,"0","PG"
"1274","224","EDDIE JONES",201.168,90,18,"SG","MIA",1068,36253,3698,7792,1672,4511,3016,3740,842,3399,3107,1813,648,1647,2735,2001.30320249359,29.3032024935867,16.5988525087579,2.72460486028742,10.7413565773867,6.7991007640747,14.6749896560285,2.64581965630431,1.31904394119107,19.8751992938515,4.22911759026839,3.1520150056547,7.37173475298596,0.145198769756986,2.4424102832869,0.950895098336689,3.38712106584283,3.29976001986043,5370,12303,15428,4241,0.806417112299465,0.553030411654216,0.366658538567829,0.303990896529302,0.436478907583516,0.504429813866537,0.47458932238193,0.370649523387276,0.105606709584755,"1","SG"
"1275","208","SAM CASSELL",192.024,83.25,22,"PG","MIL",1117,32999,5529,11620,778,2346,3953,4589,687,2867,6494,1181,188,2703,3064,2001.28391769448,31.2839176944756,19.2901997030213,2.41334282857056,9.86524743174036,6.20835479863026,34.1965453498591,1.86376859904846,0.420730931240341,25.7588654201642,5.0208794205885,1.47188399648474,6.51552774326495,0.136604836510197,2.87188096608988,-1.65185611685203,1.24694384678324,1.965971696112,6307,13966,17345,3554,0.861407714098932,0.542534450703027,0.16797937849062,0.328583703279393,0.451596734927681,0.479450093083202,0.475817555938038,0.331628303495311,0.14463703221719,"1","PG"
"1276","1864","STEVE GOODRICH",185.928,99,2,"PF","CHI",21,183,8,25,1,3,5,9,8,18,11,3,3,11,24,2001.27322404372,24.2732240437158,2.73387978142076,4.96174863387978,11.9071038251366,8.36174863387978,8.93060109289618,0.85464480874317,1.22841530054645,10.8010928961749,-0.1,0.0273224043715847,-0.1,-0.0489289617486339,-6.95628415300547,-0.889617486338798,-7.80054644808743,-0.172677595628415,9,28,24,26,0.555555555555556,0.375469336670839,0.107142857142857,0.321428571428571,0.321428571428571,0.339285714285714,0.32,0.333333333333333,0.256052141527002,"0","PF"
"1277","185","CHRIS WEBBER",185.928,110.25,19,"PF","SAC",959,35038,7753,16008,283,938,2817,4294,2525,6648,4032,1351,1294,2602,3057,2001.22090301958,27.2209030195787,20.5214167475313,8.09284491123923,21.0459843598379,14.6042182772989,20.3514127518694,1.96019464581312,2.53494206290313,26.9794622980764,2.72692505279982,3.5632284947771,6.27673097779554,0.125524544779953,1.29284205719505,2.29322164507107,3.57154517951938,3.38189965180661,8036,16946,19172,9173,0.656031672100606,0.508936383482981,0.055352295526968,0.253393131122389,0.474212203469845,0.482562256579724,0.484320339830085,0.301705756929638,0.121376885959838,"1","PF"
"1278","2143","PEPE SANCHEZ",195.072,87.75,4,"PG","TOT",67,337,18,59,0,2,4,4,10,26,90,27,2,14,45,2001.21958456973,23.2195845697329,12.4243323442136,3.42848664688427,8.63353115727003,6.0486646884273,40.273293768546,4.28338278931751,0.429080118694362,10.333234421365,0.116617210682493,0.168842729970326,0.285459940652819,0.100089020771513,-2.95489614243323,0.193175074183976,-2.81721068249258,-0.0545994065281899,18,61,40,36,1,0.318674314850223,0.0327868852459016,0.0655737704918033,0.295081967213115,0.295081967213115,0.305084745762712,0,0.182386659718603,"0","PG"
"1279","1504","DANNY FORTSON",207.264,117,10,"PF","DEN",440,8832,1194,2522,2,12,1221,1556,1195,1989,301,182,94,655,1553,2001.21852355072,24.2185235507246,16.163722826087,14.9876924818841,26.203464673913,20.4336277173913,5.78629981884058,1.08678668478261,0.756782155797102,19.3728826992754,2.34108922101449,0.940874094202899,3.27291666666667,0.121393115942029,-0.760269474637681,-2.20922780797101,-2.9694972826087,-0.231136775362319,1196,2534,3615,3184,0.784704370179949,0.5615725896652,0.00473559589581689,0.614048934490923,0.471981057616417,0.472375690607735,0.473433782712133,0.166666666666667,0.169091603762869,"0","PF"
"1280","1544","CHRIS CRAWFORD",210.312,105.75,7,"PF","ATL",252,3985,539,1191,70,202,366,444,206,341,154,101,80,232,492,2001.20677540778,25.2067754077792,12.8785445420326,5.90075282308657,9.6338017565872,7.75937264742785,6.92205771643664,1.33159347553325,1.42823086574655,20.7779673776662,0.894830614805521,0.497641154328733,1.37279799247177,0.0776464240903388,-1.27954830614806,-1.65631116687578,-2.93585947302384,-0.194680050188206,609,1393,1654,547,0.824324324324324,0.52066282203027,0.145010768126346,0.318736539842067,0.437185929648241,0.462311557788945,0.452560873215785,0.346534653465347,0.127447318112901,"0","PF"
"1281","1892","TRAJAN LANGDON",192.024,88.65,3,"SG","CLE",119,1738,134,312,86,217,121,133,29,130,152,56,14,98,179,2001.19102416571,24.1910241657077,12.1914844649022,1.89907940161105,8.6813003452244,5.30391254315305,14.4082853855006,1.68187571921749,0.604833141542002,17.8363060989643,1.08964326812428,0.356846950517837,1.47393555811277,0.0784930955120829,0.24994246260069,-2.08423475258918,-1.89850402761795,0.100978135788262,220,529,647,159,0.909774436090226,0.550619553376906,0.410207939508507,0.251417769376181,0.415879017013232,0.497164461247637,0.429487179487179,0.3963133640553,0.142957171198506,"0","SG"
"1282","406","SHAQUILLE ONEAL",216.408,146.25,21,"C","LAL",1268,43666,11660,19993,1,22,6105,11590,4375,9278,3119,771,2820,3491,4374,2001.15100993908,28.151009939083,26.0585673063711,11.685260843677,23.6484747858746,17.817462098658,13.7463426922548,0.912339119681217,4.56916823157605,29.2331997435075,6.75453900059543,3.76934228003481,10.5042252553474,0.202836073833188,3.1507626070627,1.61513992580039,4.77956762698667,4.37125910319241,11661,20015,29428,13653,0.526747195858499,0.585874351970567,0.00109917561828629,0.579065700724457,0.582613040219835,0.582638021483887,0.583204121442505,0.0454545454545455,0.122039041306597,"1","C"
"1283","2106","RUBEN WOLKOWYSKI",185.928,123.75,2,"PF","SEA",41,329,27,80,0,3,26,38,12,35,4,6,18,13,41,2001.14589665653,27.145896656535,6.02066869300912,4.17173252279635,12.1237082066869,8.24042553191489,1.80851063829787,0.927051671732523,3.98632218844985,15.5103343465046,-0.278115501519757,0.185410334346505,-0.0927051671732523,-0.0148449848024316,-6.75835866261398,-1.08966565349544,-7.75531914893617,-0.378115501519757,27,83,80,47,0.684210526315789,0.401123144805455,0.036144578313253,0.457831325301205,0.325301204819277,0.325301204819277,0.3375,0,0.115330021291696,"0","PF"
"1284","1085","IRA BOWMAN",198.12,87.75,3,"SG","PHI",17,68,7,10,0,1,1,2,1,4,9,3,0,2,3,2001.13235294118,27.1323529411765,13.4764705882353,1.62058823529412,6.60588235294118,4.11911764705882,19.075,2.34264705882353,0,9.21764705882353,0.0426470588235294,0,0.0720588235294118,0.1205,-1.90294117647059,-1.39852941176471,-3.33088235294118,-0.0279411764705882,7,11,15,5,0.5,0.631313131313131,0.0909090909090909,0.181818181818182,0.636363636363636,0.636363636363636,0.7,0,0.144092219020173,"0","SG"
"1285","960","TONY DELK",188.976,85.05,16,"PG","TOT",709,15215,1884,4346,601,1794,946,1233,459,1320,1361,586,100,760,1084,2001.12362799869,27.1236279986855,13.7202366086099,3.30955635885639,9.91261255340125,6.53998028261584,15.6630430496221,2.01529411764706,0.469595793624712,21.8877423595136,0.873782451528097,1.3376141965166,2.2235819914558,0.0747203417679921,-0.204613867893526,-1.19105488005258,-1.38109760105159,0.225573447255997,2485,6140,6517,1779,0.767234387672344,0.487615450458809,0.292182410423453,0.200814332247557,0.404723127035831,0.453664495114007,0.433502070869765,0.335005574136009,0.102115949973934,"0","PG"
"1286","1898","CAL BOWDLER",185.928,113.85,3,"SF","ATL",142,1383,161,392,2,11,96,125,90,182,29,42,45,43,155,2001.11713665944,23.117136659436,11.3188720173536,7.28676789587853,14.772885032538,10.9815618221258,3.34750542299349,1.5763557483731,2.31648590021692,16.2288503253796,0.159219088937093,0.411713665943601,0.543817787418655,0.0610889370932755,-3.77266811279826,-0.865726681127983,-4.68069414316703,-0.372668112798265,163,403,424,272,0.768,0.462882096069869,0.0272952853598015,0.310173697270471,0.404466501240695,0.406947890818859,0.410714285714286,0.181818181818182,0.0858283433133733,"0","SF"
"1287","757","DAMON STOUDAMIRE",155.448,76.95,17,"PG","POR",1009,32982,3520,8173,1377,3917,2134,2565,810,2645,6116,1096,90,2342,1931,2001.10129767752,27.1012976775211,15.3416742465587,2.87515311381966,9.34039172882178,6.11565399308714,31.1892304893578,1.77118125037899,0.205739494269602,21.4548117154812,3.3754017342793,1.29455460554242,4.68663513431569,0.0873556182159966,1.73124734703778,-1.75734036747317,-0.0576647868534352,1.39796858892729,4897,12090,13305,3455,0.831968810916179,0.503268122191457,0.32398676592225,0.212158808933002,0.405045492142266,0.461993382961125,0.430686406460296,0.351544549400051,0.150508335154171,"0","PG"
"1288","1915","EVAN ESCHMEYER",186.2328,112.5,4,"C","NJN",153,2138,158,341,0,0,105,169,220,381,76,69,95,96,399,2001.09167446211,25.0916744621141,10.6339101964453,11.4048643592142,20.6351262862488,15.9354069223573,5.38971000935454,1.66566884939196,3.28872778297474,10.7778297474275,0.76510757717493,1.07848456501403,1.7610383536015,0.090389616463985,-2.91983161833489,1.78882132834425,-1.12754911131899,0.210523854069224,158,341,421,601,0.621301775147929,0.506789291217257,0,0.495601173020528,0.463343108504399,0.463343108504399,0.463343108504399,0,0.187734668335419,"0","C"
"1289","1906","TIM JAMES",204.216,96.3,3,"SF","CHH",43,261,25,76,1,3,15,23,23,23,11,2,9,13,33,2001.06896551724,24.0689655172414,6.24214559386973,10.1670498084291,9.96704980842912,10.0371647509579,6.98659003831418,0.377394636015326,2.56973180076628,18.0597701149425,-0.1,0.15095785440613,0.0509578544061303,-0.00270114942528735,-5.95402298850575,-1.17509578544061,-7.12911877394636,-0.166666666666667,26,79,68,46,0.652173913043478,0.381508078994614,0.0379746835443038,0.291139240506329,0.329113924050633,0.335443037974684,0.328947368421053,0.333333333333333,0.127301214257736,"0","SF"
"1290","1032","DARVIN HAM",204.216,108,10,"SF","MIL",453,5496,472,902,4,16,266,539,501,518,243,145,162,330,823,2001.06750363901,27.0675036390102,8.94896288209607,10.6175400291121,10.6599344978166,10.6578238719068,6.62425400291121,1.38362445414847,2.13609898107715,12.3249454148472,0.280058224163028,0.481422852983988,0.739501455604076,0.0502741994177584,-2.43282387190684,0.453857350800582,-2.01643013100437,0.0078966521106259,476,918,1222,1019,0.493506493506494,0.52893105716957,0.0174291938997821,0.587145969498911,0.518518518518518,0.520697167755991,0.523281596452328,0.25,0.222198281666622,"0","SF"
"1291","133","DAVID WESLEY",185.928,91.35,16,"SG","CHH",1029,33046,3341,7497,1241,3366,2385,3016,564,2069,4424,1376,170,1921,2525,2001.01588694547,30.01588694547,13.9600435756219,1.94627186346305,7.27245657568238,4.5983992011136,22.4452218120196,2.19431096047933,0.376856503056346,19.4129819040126,2.90869091569328,2.05462990982267,4.9653483023664,0.0964016219814804,1.03991405919022,-0.875364643224596,0.167878109302185,1.35938388912425,4582,10863,12790,2633,0.7907824933687,0.524608614902002,0.309859154929577,0.277639694375403,0.421798766454939,0.478919267237411,0.445644924636521,0.368686868686869,0.136134544300066,"0","SG"
"1292","2130","MIKE PENBERTHY",192.024,81,2,"PG","LAL",56,863,38,85,55,139,31,35,10,55,73,24,2,34,57,2001.01390498262,26.0139049826188,11.4794901506373,1.2819235225956,7.15573580533024,4.26952491309386,12.5529548088065,1.50150637311703,0.197219003476246,14.1986095017381,1.28331402085747,0.197219003476246,1.57914252607184,0.0926164542294322,0.855619930475087,-2.68458864426419,-1.82896871378911,0,93,224,272,65,0.885714285714286,0.568086883876358,0.620535714285714,0.15625,0.415178571428571,0.537946428571429,0.447058823529412,0.39568345323741,0.124359912216533,"0","PG"
"1293","682","BOB SURA",198.12,90,12,"SG","CLE",737,17260,1676,3731,444,1382,1566,2250,686,1880,2707,703,156,1336,1635,2001.0090382387,27.0090382387022,14.5153070683662,4.56146002317497,12.7450289687138,8.61606604866744,26.3952433371958,2.17549246813441,0.702653534183082,19.6621610660487,1.51547508690614,1.7371147161066,3.23107763615295,0.0915407879490151,0.355955967555041,0.130828505214368,0.481564310544612,1.14943800695249,2120,5113,6250,2566,0.696,0.512043257414386,0.270291414042636,0.440054762370428,0.414629376100137,0.458048112654019,0.449209327258108,0.321273516642547,0.179594031455841,"0","SG"
"1294","2064","KHALID ELAMIN",155.448,90,1,"PG","CHI",50,936,87,227,28,84,56,72,21,60,145,48,2,54,99,2001,21,12.2,2.6,7.9,5.1,27.5,2.8,0.2,19.7,0.2,0.4,0.6,0.03,-1,-2.7,-3.8,-0.4,115,311,314,81,0.777777777777778,0.458153379245944,0.270096463022508,0.231511254019293,0.369774919614148,0.414790996784566,0.383259911894273,0.333333333333333,0.136129877987295,"0","PG"
"1295","2123","GARTH JOSEPH",219.456,137.7,3,"C","TOT",8,32,2,10,0,0,0,4,4,0,2,0,2,4,2,2001,27,-5,13.725,0,7.025,9.8,0,4.3,22,-0.075,0,-0.075,-0.345,-12.275,-1.925,-14.2,-0.025,2,10,4,4,0,0.170068027210884,0,0.4,0.2,0.2,0.2,0,0.253807106598985,"0","C"
"1296","2082","DAN MCCLINTOCK",213.36,121.5,1,"C","DEN",6,58,9,18,0,0,0,5,10,7,1,0,2,3,11,2001,23,9.9,18.5,13.3,15.9,2.9,0,2.4,17.8,0,0,0,0.007,-3.4,-3.2,-6.6,-0.1,9,18,18,17,0,0.445544554455446,0,0.277777777777778,0.5,0.5,0.5,0,0.129310344827586,"0","C"
"1297","2101","PAUL MCPHERSON",195.072,94.5,3,"PG","TOT",110,1190,214,408,4,24,84,116,80,78,76,50,8,94,160,2001,22,13.6229411764706,7.00352941176471,7.57882352941176,7.30235294117647,11.5988235294118,2.17235294117647,0.479411764705882,21.0094117647059,0.296470588235294,0.353529411764706,0.675882352941176,0.0737941176470588,-1.40411764705882,-1.39764705882353,-2.80176470588235,-0.0758823529411765,218,432,524,158,0.724137931034483,0.542398145081153,0.0555555555555556,0.268518518518519,0.50462962962963,0.509259259259259,0.524509803921569,0.166666666666667,0.162900318868709,"0","PG"
"1298","1950","ANDY PANKO",210.312,110.25,1,"SF","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,23,0,0,0,0,0,0,0,0,0,0,0,-0.017,-6.3,0,-6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","SF"
"1299","2084","CHRIS PORTER",204.216,98.1,1,"SF","GSW",51,1147,173,440,0,5,94,141,89,100,61,45,6,59,111,2001,22,11.1,7.6,10.1,8.7,9,2,0.4,20.8,-0.1,0.3,0.2,0.008,-2.8,-1.8,-4.6,-0.8,173,445,440,189,0.666666666666667,0.433890817292521,0.0112359550561798,0.31685393258427,0.38876404494382,0.38876404494382,0.393181818181818,0,0.104232916401668,"0","SF"
"1300","2065","MIKE SMITH",207.264,87.75,1,"SF","WAS",17,180,16,41,3,18,10,16,10,12,10,5,3,7,8,2001,24,8.1,6.4,7.9,7.2,9,1.4,1.2,18.1,-0.1,0,-0.1,-0.033,-3,-2.5,-5.5,-0.2,19,59,51,22,0.625,0.386129618413083,0.305084745762712,0.271186440677966,0.322033898305085,0.347457627118644,0.390243902439024,0.166666666666667,0.0958378970427163,"0","SF"
"1301","1434","DRAGAN TARLAC",186.2328,121.5,1,"C","CHI",43,598,39,99,0,0,25,33,37,85,31,7,19,38,95,2001,27,5.6,7.1,17.5,12.1,8.4,0.6,2.4,11.8,-0.4,0.2,-0.2,-0.016,-6,-0.3,-6.3,-0.7,39,99,103,122,0.757575757575758,0.453664552501762,0,0.333333333333333,0.393939393939394,0.393939393939394,0.393939393939394,0,0.250791974656811,"0","C"
"1302","2128","DAVID VANTERPOOL",198.12,90,1,"PG","WAS",22,411,46,104,0,6,30,50,15,22,66,23,3,37,44,2001,27,10.9,4.2,6.4,5.3,26.4,2.9,0.5,18.3,-0.2,0.2,0,0,-2.2,-1.4,-3.6,-0.2,46,110,122,37,0.6,0.462121212121212,0.0545454545454545,0.454545454545455,0.418181818181818,0.418181818181818,0.442307692307692,0,0.218934911242604,"0","PG"
"1303","2173","SEAN COLSON",182.88,78.75,3,"PG","TOT",26,88,10,38,2,10,4,8,4,8,20,2,0,4,12,2001,25,6.79318181818182,5.39318181818182,10.2136363636364,7.72045454545454,38.6863636363636,1.21363636363636,0,28.8227272727273,-0.0659090909090909,0,-0.0659090909090909,-0.105840909090909,-2.98863636363636,-3.30227272727273,-6.275,-0.0159090909090909,12,48,30,12,0.5,0.291149068322981,0.208333333333333,0.166666666666667,0.25,0.270833333333333,0.263157894736842,0.2,0.0720461095100865,"0","PG"
"1304","998","MARK POPE",185.928,105.75,6,"PF","MIL",153,1634,106,233,10,56,43,75,92,169,63,32,45,47,242,2000.97735618115,27.9773561811506,6.37539779681763,6.60636474908201,11.61211750306,9.14235006119951,5.50379436964504,1.04155446756426,2.00073439412485,10.4384332925337,0.408690330477356,0.390085679314565,0.772705018359853,0.0384106487148103,-3.21578947368421,-0.00948592411260706,-3.16603427172583,-0.0351897184822521,116,289,285,261,0.573333333333333,0.442546583850932,0.193771626297578,0.259515570934256,0.401384083044983,0.418685121107266,0.454935622317597,0.178571428571429,0.127371273712737,"0","PF"
"1305","1065","ERICK STRICKLAND",192.024,98.1,11,"SG","DAL",551,11019,980,2421,434,1246,778,939,242,1203,1298,466,43,716,1047,2000.93211725202,26.9321172520192,12.5559397404483,2.46322715309919,12.2652690806788,7.37433523913241,19.2767583265269,2.23568381885834,0.279181413921408,19.816889009892,0.728614211815954,1.13400490062619,1.84827116798258,0.062058444504946,-0.676213812505672,-0.650267719393774,-1.35788184045739,0.296896270078955,1414,3667,4040,1445,0.828541001064963,0.495078624367672,0.339787292064358,0.256067630215435,0.385601308971912,0.444777747477502,0.404791408508881,0.348314606741573,0.149286095543101,"0","SG"
"1306","731","GREG OSTERTAG",219.456,126,11,"C","UTA",756,14753,1338,2747,1,10,833,1465,1475,2670,443,189,1293,684,1873,2000.92882803498,26.9288280349759,13.0970582254457,12.5698027519826,21.5520707652681,17.2053345082356,4.75442960753745,0.70351115027452,6.95411780654782,12.792482884837,1.23059038839558,2.37452721480377,3.59686843353894,0.10978458618586,-2.38175286382431,3.06116722022639,0.675645631397004,1.12276147224293,1339,2757,3512,4145,0.568600682593857,0.516227657572907,0.00362713093942691,0.531374682626043,0.485672832789264,0.485854189336235,0.487076811066618,0.1,0.167417270413158,"0","C"
"1307","458","HOWARD EISLEY",188.976,83.25,18,"PG","UTA",934,18416,1531,3577,590,1716,965,1166,243,1291,3185,625,96,1341,1953,2000.91192441355,27.9119244135534,11.3596655082537,1.61118592528236,8.17671046915726,4.95011946133797,27.4680115117289,1.80053757602085,0.408856429192007,17.8884937011295,1.09498262380539,1.0264986967854,2.11531820156386,0.0546411815812337,-0.76753909643788,-1.71157688966116,-2.48493701129453,0.101069721980886,2121,5293,5797,1534,0.827615780445969,0.499221500368582,0.324201775930474,0.220290950311732,0.400717929340639,0.456451917627055,0.428012300810735,0.343822843822844,0.187630123799503,"0","PG"
"1308","1900","QUINCY LEWIS",204.216,96.75,4,"SG","UTA",159,1853,195,473,37,111,66,93,71,139,96,59,36,98,335,2000.88613059903,22.8861305990286,6.72655153804641,4.75051268213708,8.99212088505127,6.90075553157043,8.43901780895844,1.67970858067998,1.53631948192121,17.9034538586077,-0.324608742579601,0.609552077711819,0.236589314624933,0.0201403130059363,-3.21079330814895,-0.721532649757151,-3.95876956287102,-0.346303291958985,232,584,567,210,0.709677419354839,0.453658068232734,0.190068493150685,0.159246575342466,0.397260273972603,0.428938356164384,0.412262156448203,0.333333333333333,0.135561334587506,"0","SG"
"1309","702","VOSHON LENARD",195.072,96.75,13,"SG","MIA",591,15807,1558,3568,961,2515,937,1202,352,1304,1221,445,135,779,1251,2000.82805086354,26.8280508635415,13.7205984690327,2.56173847029797,9.47508066046688,6.03233377617511,13.4396722970836,1.48262162333144,0.624071613841969,21.3019105459606,2.51827671284874,1.38926425001582,3.92875308407667,0.0895949895615866,1.19067501739736,-1.54356930473841,-0.373302967039919,0.9350667425824,2519,6083,6936,1656,0.779534109816972,0.52451042668651,0.413447312181489,0.197599868485944,0.414104882459313,0.493095512082854,0.436659192825112,0.382107355864811,0.105400168856753,"0","SG"
"1310","1895","WILLIAM AVERY",188.976,81,3,"PG","MIN",142,1205,97,258,40,157,65,91,17,76,199,34,6,106,125,2000.81244813278,20.8124481327801,7.30539419087137,1.6096265560166,7.32248962655602,4.46738589211618,24.0058091286307,1.47858921161826,0.35103734439834,21.0522821576763,-0.505228215767635,0.218755186721992,-0.286473029045643,-0.0339742738589212,-3.84597510373444,-3.40821576763485,-7.21402489626556,-0.558921161825726,137,415,379,93,0.714285714285714,0.416446905766526,0.378313253012048,0.219277108433735,0.330120481927711,0.378313253012048,0.375968992248062,0.254777070063694,0.188934835305861,"0","PG"
"1311","955","SAMAKI WALKER",210.312,117,10,"PF","LAL",445,7612,935,2017,1,9,503,798,627,1462,252,134,316,403,895,2000.79453494482,23.794534944824,12.7324093536521,9.32387020493957,21.4349185496584,15.4500788229112,5.21399106673673,0.939450867052023,2.9738570677877,16.7016158696795,0.690528113504992,1.57409353652128,2.30298213347346,0.089323436678928,-3.45867052023121,0.485260115606936,-2.96830005254861,-0.0369416710457173,936,2026,2376,2089,0.630325814536341,0.499764420811739,0.00444225074037512,0.393879565646594,0.461994076999013,0.462240868706811,0.463559742191373,0.111111111111111,0.144957771606981,"0","PF"
"1312","696","TRAVIS BEST",155.7528,81.9,12,"PG","IND",782,16897,1943,4329,287,831,1210,1440,250,1150,2768,750,67,1027,1789,2000.7460495946,27.7460495946026,13.8417884831627,1.73610108303249,7.82893413031899,4.80881813339646,27.7334319701722,2.36540806060247,0.290063324850565,18.7448600343256,1.92235308042848,1.55606912469669,3.48396164999704,0.097513641474818,-0.0424394862993431,-0.984671835237024,-1.02241818074214,0.520092324081198,2230,5160,5957,1400,0.840277777777778,0.51410176746755,0.161046511627907,0.27906976744186,0.432170542635659,0.459980620155039,0.448833448833449,0.345367027677497,0.150573263349265,"0","PG"
"1313","1724","BRYCE DREW",192.024,82.8,6,"PG","HOU",243,3970,269,692,150,404,93,112,56,239,524,123,10,209,291,2000.74584382872,25.7458438287154,9.57304785894207,1.63778337531486,6.89022670025189,4.26196473551637,21.396322418136,1.62685138539043,0.203954659949622,15.5068010075567,0.352216624685139,0.292619647355164,0.60831234256927,0.0295788413098237,-1.99506297229219,-2.60566750629723,-4.55702770780856,-0.687078085642317,419,1096,1081,295,0.830357142857143,0.471936993573624,0.368613138686131,0.102189781021898,0.382299270072993,0.450729927007299,0.388728323699422,0.371287128712871,0.154325545677408,"0","PG"
"1314","1500","RON MERCER",204.216,94.5,12,"SG","BOS",553,17511,3168,7317,93,350,1160,1443,497,1273,1207,563,149,922,1140,2000.65964251042,23.659642510422,12.3064759294158,3.13045514248187,8.48883558905831,5.75486265775798,12.5869624807264,1.67937867626064,0.630141054194506,23.4878476386272,0.298098338187425,1.02735423448118,1.28922962709154,0.0277289132545257,-1.90194734738165,-1.51564730740677,-3.39730455142482,-0.512677745417166,3261,7667,7775,1770,0.803880803880804,0.468265172393856,0.0456501891222121,0.188209208295292,0.425329333507239,0.431394287204904,0.432964329643296,0.265714285714286,0.0999575017996687,"0","SG"
